grp1,grp1_size,grp2,grp2_size,grp3,grp3_size,p-value
scientist_Long,30,M_35-44_programmer,31,F_35-44_lawyer_Comedy,25,0.04322090991507979
M_25-34_other_Long_Horror,24,Adventure,32,F_35-44_Long_Drama,29,0.03802656920807688
F_K-12 student_Long,25,18-24_other_Long,31,F_lawyer_Drama,29,0.0028350357053935084
Thriller,26,Long_Adventure,32,35-44_Drama,30,0.04164938874154195
35-44_Long,42,M_35-44_scientist_Long_Comedy,41,Drama,41,0.000489642772228489
35-44_academic-educator,27,18-24_other_Long,31,F_35-44_lawyer_Long_Drama,29,0.00024758824277905936
M_Comedy,29,F,27,F_35-44_Drama,29,0.0034537803836349012
F_K-12 student,25,M_18-24_college-grad student_Long,29,35-44_lawyer_Comedy,25,0.02769955092811976
M_25-34_Long_Horror,30,M_35-44_programmer,31,F_Drama,32,0.044777756642897654
M_academic-educator,31,18-24_other_Long,31,F_35-44_Long_Comedy,26,6.976450943824195e-05
Long_Sci-Fi,33,F_Long,27,lawyer_Drama,29,0.008623022089189974
F_sales-marketing,79,Comedy,88,F_35-44_lawyer_Long,86,2.0234350621890534e-06
M_academic-educator_Long,31,M_Action,42,Long_Comedy,32,0.00012421425665256795
M_Horror,31,M_18-24_other_Long,31,F_35-44_Long_Drama,29,0.0004385314924810102
K-12 student,25,18-24_other_Long,31,35-44_Long_Drama,30,0.002327587270331518
Long_War,25,25-34_Long_Comedy,26,F_35-44_lawyer_Comedy,25,0.0351198074665551
M_35-44,24,F_Long,27,lawyer_Comedy,25,0.00055709129628298
scientist,30,M_25-34_Long_Comedy,23,lawyer_Long_Comedy,25,0.04549048847226462
M_scientist_Long,30,18-24_college-grad student,29,lawyer_Comedy,25,0.030849807255216098
25-34_scientist,30,18-24_college-grad student,29,lawyer_Long_Comedy,25,0.030849807255216098
25-34_executive-managerial_Long,54,18-24_other,34,Long_Comedy,32,0.0011555823190862004
M_Long_Action,55,M_scientist_Long_Comedy,42,Drama,41,0.015860216597351665
F_<18_K-12 student,25,F,27,35-44_lawyer_Drama,29,0.02058085438537604
M_scientist,30,M_25-34_Comedy,23,F_35-44_lawyer_Long_Comedy,25,0.04549048847226462
25-34_Drama,35,18-24_other_Long,31,35-44_lawyer_Long_Comedy,25,0.02120677648329191
25-34_scientist,30,M_18-24_college-grad student,29,35-44_lawyer_Comedy,25,0.030849807255216098
M_35-44_Long,24,programmer,36,lawyer_Drama,29,0.0001904995505482992
M_Long_War,21,M_35-44_Drama,22,35-44_lawyer_Comedy,25,0.03220275660234173
War,25,Sci-Fi,23,35-44_lawyer_Long_Comedy,25,0.00018880635827081557
War,25,F,27,35-44_Long_Drama,30,5.326363159549992e-05
M_25-34_other_Long_Horror,24,18-24_college-grad student,29,lawyer_Comedy,25,0.015346556413003538
M_executive-managerial_Long,54,M_programmer_Long,36,F_Long_Drama,32,0.0007440782908123679
academic-educator_Long,38,scientist_Long_Comedy,42,Long_Drama,41,6.361106815977597e-05
<18,25,M_18-24_college-grad student_Long,29,35-44_Comedy,26,0.03025321784384257
M_35-44_Long,24,35-44_Drama,22,lawyer_Long_Comedy,25,0.00033629925104848194
35-44_academic-educator_Long,27,F,27,F_35-44_Drama,29,0.0010727156675025826
Long_Thriller,26,M_18-24_college-grad student,29,F_lawyer_Comedy,25,0.010593295228759892
<18_K-12 student_Long,25,F_Long,27,lawyer_Long_Drama,29,0.02058085438537604
25-34_Long_Comedy,22,Sci-Fi,23,35-44_Comedy,26,0.0445323167839076
War,25,M_college-grad student_Long_Action,22,F_lawyer_Comedy,25,0.02068967783054221
M_18-24,23,M_college-grad student_Action,22,lawyer_Comedy,25,0.03763287940401561
War,25,M_Long_Adventure,29,F_35-44_lawyer_Comedy,25,0.003265246533200614
M_18-24,23,F,27,35-44_lawyer_Long_Comedy,25,0.0009062068227094389
25-34_scientist_Long,30,35-44_Drama,22,F_lawyer_Long_Comedy,25,0.027669751525943982
F_K-12 student,25,18-24_other_Long,31,F_lawyer_Long_Drama,29,0.0028350357053935084
M_35-44_Long,24,F,27,F_lawyer_Long_Drama,29,3.131322484878029e-05
K-12 student_Long,25,M_18-24_college-grad student_Long,29,35-44_Comedy,26,0.03025321784384257
25-34_Long_Horror,30,F,27,F_Comedy,28,0.04088676841313319
M_other_Horror,25,M_18-24_other_Long,31,F_Long_Comedy,27,0.0043832102036274094
35-44_academic-educator,27,M_Long_Adventure,29,F_35-44_Comedy,26,0.020153320775993733
M_Long_Sci-Fi,24,M_18-24_college-grad student_Long,29,F_35-44_lawyer_Comedy,25,0.025475413582290274
M_scientist,30,M_25-34_Long_Comedy,23,F_lawyer_Comedy,25,0.04549048847226462
F_K-12 student,25,M_18-24_college-grad student,29,F_35-44_lawyer_Comedy,25,0.02769955092811976
25-34_scientist_Long,30,25-34_Long_Action,24,F_lawyer_Long_Comedy,25,0.031234586567617545
academic-educator_Long,38,Adventure,32,35-44_Long_Drama,30,0.007589294884772271
<18_K-12 student,25,F_Long,27,F_35-44_Long_Drama,29,0.02058085438537604
Long_War,25,programmer_Long,36,F_Long_Comedy,27,0.031034345636896145
F_sales-marketing,79,college-grad student,112,F_lawyer,86,9.179361039532123e-06
Long_War,25,35-44_Long_Drama,22,F_lawyer_Comedy,25,0.00029470283587123116
academic-educator,38,M_18-24_other,34,F_Long_Drama,32,0.00020435417081170613
25-34_other_Horror,24,F_Long,27,F_lawyer_Comedy,25,0.03925776461798336
25-34_Long_Horror,30,M_Adventure,29,35-44_lawyer_Long_Drama,29,0.026479753186038325
25-34_scientist,30,35-44_programmer_Long,31,F_35-44_lawyer_Long_Comedy,25,0.04322090991507979
F_K-12 student,25,M_18-24_other_Long,31,35-44_lawyer_Long_Comedy,25,0.017813470054839846
Long_War,25,M_35-44_Drama,22,F_lawyer_Comedy,25,0.00029470283587123116
Long_Thriller,26,M_18-24_other_Long,31,F_35-44_Comedy,26,0.0044051097241095865
F_<18_K-12 student,25,18-24_college-grad student,29,F_35-44_lawyer_Comedy,25,0.02769955092811976
F_<18,25,18-24_college-grad student_Long,29,F_Long_Comedy,27,0.026162305297027306
M_18-24_Long,23,Long_Sci-Fi,23,F_35-44_Comedy,26,0.0010426481144647397
Long_War,25,Long_Adventure,32,35-44_Drama,30,0.000798524842074621
25-34_executive-managerial,54,Action,46,Long_Drama,41,2.0997343287895773e-05
Sci-Fi,33,M_18-24_other_Long,31,35-44_Long_Comedy,26,0.018395527711558345
35-44_academic-educator,27,programmer,36,lawyer_Drama,29,0.004618526595257581
M_Comedy,29,M_35-44_programmer_Long,31,F_35-44_Long_Drama,29,0.02968392213235257
other_Horror,25,M_18-24_other_Long,31,F_lawyer_Comedy,25,0.0045150396886541695
35-44_academic-educator,27,35-44_programmer_Long,31,F_Drama,32,0.0028340169417819245
M_Long_Adventure,26,Long_Adventure,32,35-44_lawyer_Drama,29,0.028569872779462095
M_Long_Horror,31,M_Action,42,F_35-44_lawyer_Long_Drama,29,0.038410639695274466
Long_War,25,M_35-44_programmer_Long,31,35-44_Long_Comedy,26,0.02451104457004903
25-34_Comedy,22,M_18-24_college-grad student,29,F_lawyer_Comedy,25,0.01795131435687518
25-34_scientist_Long,30,18-24_college-grad student_Long,29,lawyer_Comedy,25,0.030849807255216098
Thriller,26,18-24_college-grad student,29,35-44_lawyer_Long_Comedy,25,0.010593295228759892
M_35-44_Long,24,Adventure,32,F_35-44_lawyer_Long_Comedy,25,0.0008705536041558776
M_25-34_Horror,30,18-24_other_Long,31,35-44_lawyer_Drama,29,0.0003128535306060845
25-34_scientist_Long,30,35-44_Drama,22,F_lawyer_Comedy,25,0.027669751525943982
25-34_Long_Comedy,22,M_18-24_college-grad student,29,F_35-44_Long_Comedy,26,0.019922207467221495
M_Long_Horror,31,M_Long_Action,42,lawyer_Drama,29,0.038410639695274466
scientist,30,25-34_Long_Comedy,26,F_lawyer_Comedy,25,0.03639195807002794
F_<18_K-12 student,25,M_18-24_other_Long,31,35-44_Long_Drama,30,0.002327587270331518
M_35-44,24,Sci-Fi,23,35-44_lawyer_Comedy,25,0.000771167818256641
F_sales-marketing_Long,79,M_Long_Comedy,82,F_35-44_lawyer,86,2.2000631605832932e-06
M_25-34_executive-managerial,54,programmer_Long,36,Comedy,33,0.005196002912890429
M_18-24_Long,23,M_18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.0004602213398005081
25-34_Long_Adventure,24,18-24_college-grad student,29,35-44_lawyer_Long_Comedy,25,0.02937970455719169
other_Long_Horror,25,F_Long,27,F_lawyer_Long_Drama,29,0.006548990712674272
18-24,98,35-44,119,F,103,4.9846081886943465e-09
sales-marketing_Long,96,M_25-34_Long,120,F_Long,101,1.6973437814422572e-05
M_academic-educator,31,M_Action,42,35-44_Drama,30,2.195721779679203e-05
M_35-44_Long,24,35-44_Long_Drama,22,35-44_Long_Comedy,26,0.0003913402051021209
25-34_Adventure,24,M_18-24_college-grad student,29,35-44_Long_Comedy,26,0.032814075458987624
Long_War,25,M_programmer,36,35-44_Drama,30,0.025063520691730377
M_18-24,23,25-34_Action,24,lawyer_Comedy,25,0.0011093002580722215
M_18-24,23,M_Adventure,29,F_lawyer_Long_Comedy,25,0.008420625795640407
<18_Long,25,F,27,F_35-44_Long_Drama,29,0.02058085438537604
F_K-12 student,25,M_18-24_college-grad student,29,F_lawyer_Long_Comedy,25,0.02769955092811976
M_35-44_Long,24,college-grad student_Action,22,35-44_lawyer_Long_Comedy,25,0.0015479867675372804
other_Horror,25,F,27,lawyer_Long_Drama,29,0.006548990712674272
F_<18,25,M_18-24_other_Long,31,F_35-44_lawyer_Long_Comedy,25,0.017813470054839846
Long_Thriller,26,18-24_other_Long,31,35-44_Comedy,26,0.0044051097241095865
M_25-34_other_Horror,24,F,27,35-44_lawyer_Long_Comedy,25,0.03925776461798336
M_35-44_Long,24,programmer_Long,36,35-44_Long_Comedy,26,0.001268699337017905
M_Comedy,29,Adventure,32,lawyer_Drama,29,0.010424927671333654
25-34_Long_Sci-Fi,22,25-34_Long_Action,24,F_lawyer_Long_Comedy,25,0.046669000092497984
M_25-34_Adventure,23,M_18-24_college-grad student_Long,29,F_35-44_lawyer_Comedy,25,0.02779947001330191
25-34_Long_Horror,30,F_Long,27,F_Comedy,28,0.04088676841313319
M_academic-educator_Long,31,M_35-44_programmer_Long,31,F_lawyer_Long_Drama,29,7.272360014915318e-05
M_25-34_executive-managerial,54,scientist_Comedy,44,Drama,41,3.4658839480110193e-07
25-34_Long_Sci-Fi,22,18-24_college-grad student_Long,29,F_lawyer_Comedy,25,0.020291500996315128
M_academic-educator_Long,31,Long_Adventure,32,F_Drama,32,4.7719678615913844e-06
M_25-34_Adventure,23,M_18-24_college-grad student_Long,29,F_35-44_Long_Comedy,26,0.03117658484872683
War,25,18-24_other_Long,31,F_35-44_Long_Drama,29,7.766031538104935e-07
M_25-34_other_Long_Horror,24,M_18-24_college-grad student,29,F_35-44_Comedy,26,0.017173905327523612
M_scientist_Long,30,25-34_Action,24,lawyer_Long_Comedy,25,0.031234586567617545
M_academic-educator_Long,31,35-44_programmer,31,F_35-44_Comedy,26,0.0006835809081240136
M_academic-educator_Long,31,35-44_programmer_Long,31,F_lawyer_Comedy,25,0.0006171653091394848
F_Drama,30,F_Long,27,35-44_lawyer_Comedy,25,0.03370544516948123
F_<18_Long,25,F,27,lawyer_Drama,29,0.02058085438537604
M_other_Action,21,Long_Sci-Fi,23,35-44_lawyer_Long_Comedy,25,0.04732148515486047
F_sales-marketing,79,M_college-grad student,112,F_lawyer,86,9.179361039532123e-06
M_35-44,24,25-34_Action,24,F_35-44_Comedy,26,0.0010759729999871084
Long_Thriller,26,Long_Sci-Fi,23,F_35-44_lawyer_Long_Comedy,25,0.027670045480013148
F_<18_K-12 student_Long,25,18-24_other_Long,31,35-44_Long_Comedy,26,0.020701209501298567
M_25-34_Horror,30,Adventure,32,F_lawyer_Long_Drama,29,0.02024276604929144
25-34_Adventure,24,18-24_college-grad student_Long,29,35-44_Long_Comedy,26,0.032814075458987624
other_Long_Horror,25,F,27,F_lawyer_Comedy,25,0.0381636130054252
Long_Sci-Fi,33,M_18-24_other_Long,31,Comedy,33,0.008169903161137743
scientist,30,M_35-44_programmer,31,35-44_lawyer_Comedy,25,0.04322090991507979
35-44_academic-educator_Long,27,M_18-24_college-grad student_Long,29,lawyer_Comedy,25,0.015375484056048279
<18,25,18-24_college-grad student,29,F_35-44_Long_Comedy,26,0.03025321784384257
Long_War,25,25-34_Comedy,26,F_Comedy,28,0.029679614695490984
M_25-34_executive-managerial_Long,54,M_programmer_Long,36,Long_Comedy,32,0.0046161768228656875
M_25-34_executive-managerial,54,35-44_Comedy,49,Drama,41,1.2247745671020493e-06
War,25,F_25-34,22,F_lawyer_Comedy,25,0.000755408385884428
Long_Sci-Fi,33,F_Long,27,35-44_Drama,30,0.007084499228828217
<18_K-12 student_Long,25,18-24_college-grad student_Long,29,35-44_Comedy,26,0.03025321784384257
M_Long_Horror,31,18-24_other,34,F_Comedy,28,0.0024602342262656095
War,25,35-44_programmer,31,35-44_Long_Comedy,26,0.02451104457004903
25-34_Long_Comedy,22,25-34_Action,24,lawyer_Comedy,25,0.04046876259568219
<18,25,M_18-24_other_Long,31,35-44_Comedy,26,0.020701209501298567
M_25-34_Long_Action,46,M_35-44_scientist_Comedy,43,Drama,41,0.0018245816897673253
25-34_Long_Drama,35,M_18-24_other_Long,31,35-44_lawyer_Long_Drama,29,0.002721651888782655
M_Long_War,21,M_35-44_Drama,22,F_lawyer_Long_Comedy,25,0.03220275660234173
M_other_Action,21,M_18-24_college-grad student_Long,29,F_35-44_lawyer_Comedy,25,0.03100554171296482
M_25-34_Adventure,23,Sci-Fi,23,F_lawyer_Long_Comedy,25,0.042734214218712374
M_Long_Adventure,26,M_Long_Adventure,29,35-44_lawyer_Long_Drama,29,0.035531839407322664
M_scientist,30,18-24_college-grad student,29,35-44_lawyer_Comedy,25,0.030849807255216098
other_Horror,25,M_18-24_college-grad student_Long,29,F_lawyer_Long_Comedy,25,0.013473646508122784
F_<18_K-12 student,25,M_18-24_college-grad student,29,35-44_lawyer_Comedy,25,0.02769955092811976
M_18-24_Long,23,M_Adventure,29,F_35-44_Long_Comedy,26,0.008136748438432624
25-34_scientist,30,M_18-24_college-grad student,29,F_lawyer_Long_Comedy,25,0.030849807255216098
M_academic-educator,31,M_18-24_other_Long,31,Long_Comedy,32,1.2156494661853237e-05
25-34_Sci-Fi,22,18-24_college-grad student,29,F_35-44_Comedy,26,0.022440002960029317
35-44_academic-educator_Long,27,programmer,36,F_Long_Drama,32,0.002223520237114843
M_academic-educator,31,M_35-44_programmer_Long,31,F_35-44_Long_Comedy,26,0.0006835809081240136
35-44_academic-educator,27,25-34_Long_Action,24,F_35-44_Comedy,26,0.014507573573898884
M_25-34_Long_Comedy,21,M_18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.019923487150949645
M_18-24,23,Long_Sci-Fi,23,35-44_lawyer_Long_Comedy,25,0.0010790038286002685
18-24_Drama,25,18-24_other_Long,31,F_Comedy,28,0.00571908323712832
25-34_scientist,30,M_college-grad student_Action,22,35-44_lawyer_Long_Comedy,25,0.044809927717727405
M_25-34_other_Long_Horror,24,F,27,35-44_lawyer_Long_Drama,29,0.005888710220976653
M_other_Horror,25,F_Long,27,F_lawyer_Drama,29,0.006548990712674272
M_25-34_other_Horror,24,Sci-Fi,23,F_lawyer_Long_Comedy,25,0.031956829892258606
M_35-44_Long,24,programmer,36,F_35-44_lawyer_Long_Comedy,25,0.0011553798879467383
M_other_Long_Action,21,M_18-24_college-grad student_Long,29,35-44_lawyer_Long_Comedy,25,0.03100554171296482
M_25-34_scientist,30,25-34_Comedy,26,F_35-44_lawyer_Long_Comedy,25,0.03639195807002794
M_other_Long_Horror,25,Sci-Fi,23,F_lawyer_Long_Comedy,25,0.031088527980252266
M_Long_Horror,31,M_18-24_other,34,F_35-44_lawyer_Long_Drama,29,0.00011353837796250718
scientist_Long,30,18-24_college-grad student,29,35-44_lawyer_Long_Comedy,25,0.030849807255216098
M_executive-managerial,54,35-44_Comedy,49,Long_Drama,41,1.2247745671020493e-06
35-44_academic-educator_Long,27,M_35-44_programmer,31,35-44_lawyer_Comedy,25,0.026898211912384513
M_25-34_Action,46,other,55,Drama,41,0.00022674421244295564
Long_War,25,M_Long_Adventure,29,F_lawyer_Comedy,25,0.003265246533200614
other_Long_Horror,25,M_18-24_college-grad student_Long,29,35-44_Comedy,26,0.014975828803500556
25-34_scientist_Long,30,F,27,lawyer_Comedy,25,0.027675855968377176
Long_Thriller,26,Adventure,32,35-44_lawyer_Drama,29,0.04670119371339582
M_25-34_Long_Drama,35,18-24_other_Long,31,F_lawyer_Drama,29,0.002721651888782655
Long_War,25,35-44_programmer,31,35-44_lawyer_Long_Comedy,25,0.02551307770932544
M_25-34_executive-managerial,54,M_other,55,Long_Drama,41,4.863707286492455e-06
M_18-24_Long,23,35-44_programmer_Long,31,35-44_lawyer_Long_Comedy,25,0.03864873425651719
M_Comedy,29,programmer_Long,36,lawyer_Long_Drama,29,0.02717541984576239
M_25-34_Long_Comedy,21,25-34_Action,24,F_35-44_Long_Comedy,26,0.0471924245404965
F_K-12 student_Long,25,18-24_college-grad student_Long,29,F_35-44_Long_Comedy,26,0.03025321784384257
35-44_academic-educator_Long,27,M_18-24_other_Long,31,F_lawyer_Long_Comedy,25,0.003914407202490477
War,25,M_35-44_Long_Drama,22,F_35-44_lawyer_Long_Comedy,25,0.00029470283587123116
M_Comedy,29,18-24_college-grad student_Long,29,lawyer_Comedy,25,0.023639041821473514
F_K-12 student,25,F_Long,27,35-44_lawyer_Long_Drama,29,0.02058085438537604
M_18-24,23,M_college-grad student_Long_Action,22,F_35-44_lawyer_Comedy,25,0.03763287940401561
Long_Horror,44,other_Long,52,Drama,41,1.989225913482543e-05
Long_War,25,M_programmer_Long,36,F_lawyer_Long_Drama,29,0.026332623270255835
<18_Long,25,18-24_college-grad student,29,35-44_Comedy,26,0.03025321784384257
F_K-12 student,25,18-24_college-grad student_Long,29,35-44_Comedy,26,0.03025321784384257
25-34_Long_Drama,35,F,27,F_35-44_Drama,29,0.016015064311035568
M_Comedy,29,25-34_Action,24,lawyer_Long_Comedy,25,0.030789265988976786
M_Comedy,29,18-24_other_Long,31,35-44_lawyer_Long_Comedy,25,0.009142521503841324
M_academic-educator,31,18-24_other_Long,31,35-44_Comedy,26,6.976450943824195e-05
M_25-34_scientist_Long,30,35-44_programmer,31,F_35-44_lawyer_Long_Comedy,25,0.04322090991507979
Long_Thriller,26,Sci-Fi,23,lawyer_Comedy,25,0.027670045480013148
Long_War,25,college-grad student_Action,22,F_lawyer_Comedy,25,0.02068967783054221
M_25-34_Long_Comedy,21,Long_Sci-Fi,23,F_35-44_Long_Comedy,26,0.044613474517720415
M_Horror,31,F_Long,27,lawyer_Long_Comedy,25,0.04011826243610997
M_35-44,24,25-34_Comedy,26,35-44_Long_Comedy,26,0.0012497366412385013
25-34_other_Horror,24,25-34_Action,24,F_lawyer_Long_Comedy,25,0.033998865253830654
War,25,programmer_Long,36,F_35-44_lawyer_Long_Comedy,25,0.033394371857175545
Adventure,45,35-44_Long_Comedy,47,Long_Drama,41,1.1901994693883157e-05
25-34_other_Long_Horror,24,F,27,35-44_Comedy,26,0.046756997332416866
M_18-24_Long,23,F_Long,27,F_35-44_Long_Comedy,26,0.0008850264987581577
F_K-12 student,25,M_18-24_college-grad student_Long,29,35-44_lawyer_Long_Comedy,25,0.02769955092811976
M_35-44,24,25-34_Long_Comedy,26,35-44_Comedy,26,0.0012497366412385013
F_<18_K-12 student_Long,25,M_18-24_other_Long,31,F_lawyer_Drama,29,0.0028350357053935084
M_25-34_Long_Adventure,23,25-34_Action,24,F_lawyer_Comedy,25,0.04546411127470056
F_Long_Drama,30,M_18-24_other_Long,31,F_lawyer_Long_Drama,29,0.00041237246044678816
M_35-44,24,F_Long,27,F_Long_Comedy,27,0.0004542424936038816
M_25-34_scientist,30,M_25-34_Long_Comedy,23,35-44_lawyer_Comedy,25,0.04549048847226462
M_35-44,24,25-34_Comedy,26,F_35-44_lawyer_Long_Comedy,25,0.0011350058041263201
M_25-34_Long_Action,46,35-44_Long_Comedy,47,Drama,41,2.352913335686823e-05
35-44_academic-educator,27,25-34_Long_Comedy,26,F_lawyer_Comedy,25,0.0198662749960656
35-44_academic-educator_Long,27,M_35-44_Long_Drama,22,F_Comedy,28,0.009645665412974257
F_K-12 student_Long,25,F,27,35-44_lawyer_Drama,29,0.02058085438537604
other_Horror,25,Long_Adventure,32,F_lawyer_Drama,29,0.04280529846394444
Thriller,26,18-24_other_Long,31,F_35-44_Long_Drama,29,0.00045335147826501305
F_Drama,30,F,27,F_35-44_Long_Drama,29,0.006468312520520095
M_Long_Comedy,29,35-44_Long_Drama,22,F_Long_Comedy,27,0.030313302527202286
F_Long_Drama,30,F,27,F_Long_Comedy,27,0.033823408730496024
M_scientist,30,M_18-24_college-grad student,29,lawyer_Long_Comedy,25,0.030849807255216098
F_sales-marketing,79,scientist_Long,89,F_lawyer_Long,86,1.558612224809503e-12
35-44_academic-educator,27,18-24_other_Long,31,F_lawyer_Long_Drama,29,0.00024758824277905936
Thriller,26,M_18-24_college-grad student_Long,29,F_lawyer_Long_Comedy,25,0.010593295228759892
M_25-34_Long_Comedy,21,Long_Sci-Fi,23,35-44_lawyer_Comedy,25,0.038139948780207676
M_25-34_scientist_Long,30,M_35-44_programmer_Long,31,35-44_lawyer_Comedy,25,0.04322090991507979
M_18-24,23,35-44_programmer,31,35-44_lawyer_Comedy,25,0.03864873425651719
F_K-12 student_Long,25,M_18-24_college-grad student,29,F_35-44_lawyer_Long_Comedy,25,0.02769955092811976
sales-marketing_Long,96,M_college-grad student,112,35-44,93,0.00026306581445563904
other_Horror,25,F,27,F_lawyer_Comedy,25,0.0381636130054252
M_executive-managerial,54,other_Long,52,Drama,41,6.598950694274625e-06
M_35-44_Long,24,programmer,36,35-44_lawyer_Comedy,25,0.0011553798879467383
18-24_Long_Drama,25,M_18-24_other_Long,31,lawyer_Long_Comedy,25,0.005028409982657991
M_25-34_scientist,30,18-24_college-grad student_Long,29,F_lawyer_Long_Comedy,25,0.030849807255216098
M_18-24,23,M_18-24_college-grad student_Long,29,F_lawyer_Comedy,25,0.0004602213398005081
M_25-34_Drama,35,F_Long,27,lawyer_Drama,29,0.016015064311035568
M_academic-educator_Long,31,18-24_other,34,lawyer_Long_Drama,29,7.921715611331594e-07
35-44_academic-educator_Long,27,M_35-44_Long_Drama,22,lawyer_Comedy,25,0.009306056651132403
M_25-34_Long_Horror,30,Long_Adventure,32,F_35-44_lawyer_Long_Drama,29,0.02024276604929144
